UnityTS,Heart,Light
581532,34044,44392
581542,34576,44804
581552,34992,45240
581562,35228,45836
581572,35398,45965
581582,35408,46469
581592,35335,46920
581602,35208,46443
581612,35080,45648
581623,34904,45801
581633,34757,45940
581643,34564,44908
581653,34336,43420
581663,34180,42606
581673,34056,40968
581683,33907,39300
581693,33792,38960
581703,33700,39184
581713,33661,40760
581724,33592,41684
581734,33524,42444
581744,33496,42952
581754,33408,43132
581764,33477,43412
581774,33508,43380
581784,33571,43212
581794,33672,43212
581804,33794,43560
581814,33876,43916
581824,33868,44200
581834,33816,44152
581844,33660,43852
581854,33528,43559
581864,33470,43826
581874,33393,43888
581884,33345,43900
581894,33288,43745
581904,33205,43768
581914,33147,43676
581925,33100,43752
581935,33092,43720
581945,33064,43588
581955,33064,43680
581965,33080,43488
581975,33086,43269
581985,33100,43216
581995,33144,42984
582005,33193,42840
582015,33216,42676
582015,33192,42808
582025,33108,42832
582035,33072,42720
582045,33082,42836
582055,33156,42728
582065,33276,42496
582075,33412,42652
582085,33556,42560
582095,33696,42560
582105,33836,42480
582115,33944,42656
582136,33976,42752
582146,33888,42869
582156,33776,42728
582166,33684,42608
582176,33620,42792
582186,33568,42688
582196,33532,42676
582206,33520,42705
582216,33541,42600
582226,33637,42832
582236,33828,42680
582246,34138,42620
582256,34544,42728
582266,35032,42868
582276,35520,42832
582286,35985,42780
582296,36400,42924
582306,36760,43012
582316,36986,43084
582324,37140,43272
582334,37192,43216
582344,37212,43160
582354,37213,43256
582364,37200,43176
582374,37160,43356
582384,37100,43520
582394,37040,43384
582404,36988,43468
582414,36961,43360
582424,36948,43340
582435,36894,43264
582445,36820,43438
582455,36712,43332
582465,36618,43524
582475,36520,43432
582485,36428,43540
582495,36364,43488
582505,36312,43464
582515,36248,43344
582525,36216,43498
582536,36180,43540
582546,36137,43362
582556,36112,43432
582566,36088,43456
582576,36080,43496
582586,36052,43576
582596,36008,43555
582606,35969,43537
582616,35917,43584
582626,35833,43497
582637,35753,43470
582647,35672,43524
582657,35580,43452
582667,35482,43628
582677,35356,43384
582687,35228,43510
582697,35102,43542
582707,34988,43600
582717,34888,43520
582727,34760,43412
582737,34647,43683
582737,34536,43588
582747,34420,43600
582757,34325,43649
582767,34213,43464
582777,34120,43612
582787,34048,43532
582797,33988,43616
582807,33961,43540
582817,33920,43613
582827,33888,43503
582837,33872,43500
582850,33856,43504
582860,33832,43568
582870,33803,43368
582880,33812,43588
582890,33800,43528
582900,33800,43484
582910,33792,43384
582920,33776,43416
582930,33780,43424
582940,33833,43368
582952,33848,43492
582962,33857,43384
582972,33890,43508
582982,33972,43512
582992,34132,43290
583002,34385,43564
583012,34709,43604
583022,35057,43572
583032,35400,43753
583042,35744,43776
583054,36012,43744
583064,36225,43748
583074,36344,43672
583084,36408,43848
583094,36404,43689
583104,36332,43888
583114,36214,43741
583124,36048,43736
583134,35857,43824
583144,35633,43736
583154,35412,43748
583164,35212,43774
583174,35008,43652
583184,34804,43810
583194,34621,43796
583204,34442,43640
583214,34292,43744
583224,34148,43796
583234,34017,43544
583244,33908,43844
583265,33808,43756
583275,33744,43856
583285,33665,43824
583295,33620,43652
583305,33562,43600
583315,33500,43768
583325,33456,43765
583335,33368,43652
583345,33304,43668
583342,33272,43552
583352,33280,43776
583362,33308,43828
583372,33360,43816
583382,33423,43524
583392,33490,43720
583402,33620,43848
583412,33804,43876
583422,34024,43724
583432,34260,43890
583442,34524,43808
583452,34789,43945
583453,35109,44060
583463,35441,44232
583473,35873,44232
583483,36324,44181
583493,36784,44180
583503,37252,44332
583513,37700,44288
583523,38156,44388
583533,38572,44320
583543,38960,44377
583553,39348,44296
583593,39616,44390
583603,39780,44404
583613,39944,44408
583623,40161,44432
583633,40392,44433
583643,40580,44312
583653,40784,44272
583645,41004,44400
583655,41200,44488
583665,41384,44499
583675,41542,44520
583685,41704,44345
583695,41864,44512
583705,42035,44621
583715,42144,44544
583725,42192,44634
583735,42176,44504
583745,42100,44668
583755,41960,44572
583765,41745,44700
583766,41500,44664
583776,41324,44624
583786,41232,44582
583796,41220,44612
583806,41236,44565
583816,41216,44588
583826,41168,44568
583836,41038,44524
583846,40794,44553
583856,40444,44437
583866,39972,44281
583878,39416,44388
583888,38800,44368
583898,38160,44256
583908,37569,44264
583918,37000,44132
583928,36465,44304
583938,35956,44284
583948,35484,44252
583958,35024,44000
583968,34580,43749
583980,34136,43732
583990,33732,43556
584000,33342,43256
584010,33088,43082
584020,32714,42792
584030,32297,42680
584040,31872,42928
584050,31475,42764
584060,31108,42884
584070,30812,42785
584081,30536,42904
584091,30288,43008
584101,30053,42948
584111,29864,42720
584121,29674,42586
584131,29504,42620
584141,29377,42312
584151,29292,42452
584161,29276,42312
584171,29332,42536
584190,29429,42648
584200,29456,42722
584210,29433,42780
584220,29508,42776
584230,29616,42544
584240,29760,42655
584250,29936,42444
584260,30173,42712
584270,30440,42805
584280,30708,42802
584281,30997,42808
584291,31276,42632
584301,31522,42600
584311,31756,42528
584321,31940,42592
584331,32072,42608
584341,32188,42496
584351,32268,42432
584361,32302,42388
584371,32328,42572
584381,32320,42632
584397,32338,42524
584407,32372,42498
584417,32412,42688
584427,32458,42648
584437,32520,42417
584447,32600,42425
584457,32692,42268
584467,32760,42592
584477,32824,42409
584487,32874,42477
584497,32904,42380
584504,32904,42420
584514,32913,42548
584524,32912,42424
584534,32884,42432
584544,32877,42564
584554,32881,42489
584564,32897,42596
584574,32957,42603
584584,33128,42585
584594,33432,42632
584604,33820,42693
584617,34264,42664
584627,34685,42620
584637,35048,42728
584647,35341,42764
584657,35564,42720
584667,35728,42972
584677,35812,42732
584687,35828,42884
584697,35800,42868
584707,35724,42997
584716,35624,42864
584726,35522,43104
584736,35416,42976
584746,35312,43322
584756,35208,43185
584766,35120,43008
584776,35032,43232
584786,34932,43196
584796,34850,43384
584806,34752,43344
584818,34700,43492
584828,34652,43488
584838,34604,43704
584848,34568,43608
584858,34580,43636
584868,34594,43684
584878,34624,43728
584888,34657,43796
584898,34712,43964
584908,34768,43712
584912,34832,44024
584922,34864,43924
584932,34904,43780
584942,34900,44012
584952,34888,43952
584962,34865,44053
584972,34848,43996
584982,34788,43996
584992,34740,44020
585002,34676,43972
585012,34628,44096
585020,34564,44000
585030,34504,43978
585040,34476,43864
585050,34448,44052
585060,34428,43792
585070,34424,43818
585080,34416,43866
585090,34436,43808
585100,34456,43868
585110,34448,43706
585120,34448,43660
585130,34440,43599
585140,34440,44104
585150,34461,44300
585160,34472,44613
585170,34456,45112
585180,34437,45512
585190,34464,45986
585200,34528,46360
585210,34639,46816
585220,34724,47036
585230,34808,47040
585240,34882,47304
585250,34936,47764
585260,34962,48152
585270,34976,48144
585280,34976,48724
585290,34957,49104
585300,34976,49180
585310,34896,49285
585320,34697,49356
585333,34644,49442
585343,34710,49360
585353,34820,48980
585363,34852,48913
585373,34556,48832
585383,34320,49172
585393,34440,49112
585403,34816,49273
585413,35260,48922
585423,35580,48288
585433,35824,47464
585443,36032,46128
585453,36224,46208
585463,36249,46456
585473,36048,46530
585483,35764,46801
585493,35512,47160
585503,35376,47578
585513,35528,48440
585523,35396,48812
585533,35088,48962
585535,35128,49016
585545,35236,49873
585555,35204,50204
585565,35121,50604
585575,35042,50606
585585,35037,51212
585595,34984,51296
585605,34936,51456
585615,34900,51428
585625,34848,51676
585635,34820,51488
585656,34824,51508
585666,34824,51781
585676,34832,51428
585686,34836,51412
585696,34864,51540
585706,34886,51696
585716,34928,51416
585726,34948,51588
585736,34964,51490
585736,34984,51365
585746,34992,51656
585756,34992,51340
585766,34992,51352
585776,34968,51336
585786,34938,51596
585796,34874,51584
585806,34789,51388
585816,34672,51496
585826,34544,51280
585836,34394,51296
585846,34265,51324
585866,34128,51592
585876,33980,51348
585886,33856,51632
585896,33756,51560
585906,33664,51596
585916,33628,51349
585926,33565,51652
585936,33544,51600
585946,33522,51684
585947,33520,51676
585957,33525,51660
585967,33536,51722
585977,33544,51544
585987,33552,51641
585997,33565,51648
586007,33600,51424
586017,33616,51685
586027,33621,51676
586037,33632,51440
586047,33652,51612
586057,33658,51708
586067,33652,51464
586077,33656,51448
586087,33664,51472
586097,33696,51396
586107,33844,51520
586117,34092,51418
586127,34444,51396
586137,34856,51652
586147,35289,51480
586157,35680,51636
586169,36008,51640
586179,36232,51640
586189,36374,51636
586199,36412,51416
586209,36404,51628
586219,36282,51680
586229,36140,51624
586239,35980,51500
586249,35824,51684
586259,35660,51720
586279,35504,51440
586289,35356,51440
586299,35238,51424
586309,35120,51668
586319,35012,51452
586329,34880,51464
586339,34752,51668
586349,34600,51668
586359,34488,51488
586360,34356,51568
586370,34240,51520
586380,34141,51796
586390,34053,51700
586400,33968,51784
586410,33896,51492
586420,33818,51300
586430,33721,51800
586440,33608,51792
586450,33497,51584
586460,33379,51764
586470,33232,51660
586480,33092,51532
586490,32928,51600
586500,32744,51660
586510,32562,51508
586520,32360,51756
586530,32180,51700
586540,32004,51728
586550,31829,51784
586560,31652,51729
586571,31484,51544
586581,31312,51552
586591,31157,51528
586601,30996,51640
586611,30845,51468
586621,30658,51536
586631,30485,51640
586641,30329,51540
586651,30196,51592
586661,30084,51532
586673,29972,51832
586683,29864,51668
586693,29794,51722
586703,29733,51828
586713,29689,51752
586723,29660,51657
586733,29628,51572
586743,29612,51612
586753,29616,51840
586763,29644,51692
586781,29668,51552
586791,29696,51822
586801,29754,51784
586811,29821,51848
586821,29897,51720
586831,29988,51812
586841,30072,51728
586851,30174,51848
586861,30281,51804
586871,30417,51776
586870,30552,51824
586880,30692,51688
586890,30864,51864
586900,31108,51568
586910,31476,51836
586920,31944,51692
586930,32516,51808
586940,33120,51556
586950,33706,51780
586960,34260,51520
586970,34722,51816
586981,35092,51508
586991,35354,51504
587001,35536,51528
587011,35656,51808
587021,35684,51820
587031,35680,51720
587041,35642,51820
587051,35597,51648
587061,35552,51672
587071,35496,51764
587083,35456,51820
587093,35413,51648
587103,35346,51544
587113,35316,51521
587123,35266,51568
587133,35232,51832
587143,35176,51616
587153,35142,51660
587163,35104,51539
587173,35096,51724
587183,35068,51512
587184,35064,51492
587194,35053,51544
587204,35064,51676
587214,35056,51428
587224,35056,51621
587234,35032,51604
587244,35016,51616
587254,34976,50752
587264,34932,50525
587274,34892,51284
587284,34850,51232
587307,34772,51534
587317,34704,51632
587327,34624,51184
587337,34568,51368
587347,34465,51412
587357,34386,51401
587367,34263,51657
587377,34120,51450
587387,33976,51460
587409,33840,51345
587419,33692,51140
587429,33578,50964
587439,33466,51160
587449,33372,51369
587459,33304,51664
587469,33246,51672
587479,33176,51728
587489,33120,51664
587489,33076,51540
587499,33024,51648
587509,32964,51514
587519,32924,51756
587529,32876,51528
587539,32849,51572
587549,32820,51488
587559,32800,51706
587569,32780,51784
587579,32756,51772
587589,32732,51796
587590,32728,51764
587600,32737,51504
587610,32740,51740
587620,32705,51797
587630,32656,51604
587640,32618,51796
587650,32580,51619
587660,32552,51498
587670,32524,51516
587680,32522,51496
587690,32520,51500
587701,32530,51640
587711,32560,51748
587721,32568,51385
587731,32572,51596
587741,32581,51796
587751,32612,51604
587761,32700,51744
587771,32866,51520
587781,33145,51504
587791,33560,51468
587801,34021,51768
587811,34540,51752
587821,35032,51496
587831,35424,51724
587841,35745,51748
587851,35946,51604
587861,36076,51560
587871,36112,51732
587881,36088,51692
587891,36028,51700
587901,35916,51536
587912,35776,51480
587922,35619,51660
587932,35458,51752
587942,35317,51788
587952,35176,51496
587962,35049,51812
587972,34921,51576
587982,34780,51704
587992,34632,51660
588002,34502,51820
588012,34412,51668
588022,34304,51812
588032,34228,51756
588042,34172,51520
588052,34148,51708
588062,34140,51640
588072,34148,51604
588082,34188,51660
588092,34220,51808
588102,34254,51552
588122,34308,51605
588132,34300,51808
588142,34284,51477
588152,34268,51514
588162,34264,51828
588172,34224,51760
588182,34200,51664
588192,34154,51720
588202,34112,51668
588203,34048,51748
588213,34009,51808
588223,33922,51524
588233,33836,51504
588243,33741,51812
588253,33668,51800
588263,33560,51588
588273,33468,51640
588283,33362,51520
588293,33273,51520
588303,33172,51572
588305,33082,51768
588315,32984,51720
588325,32914,51592
588335,32856,51820
588345,32808,51617
588355,32777,51528
588365,32737,51784
588375,32696,51532
588385,32668,51656
588395,32644,51527
588405,32637,51516
588415,32624,51816
588436,32620,51808
588446,32624,51635
588456,32649,51580
588466,32644,51512
588476,32636,51772
588486,32621,51524
588496,32624,51560
588506,32600,51776
588516,32588,51460
588517,32560,51496
588527,32538,51692
588537,32517,51708
588547,32516,51796
588557,32488,51764
588567,32472,51760
588577,32448,51500
588587,32440,51761
588597,32425,51516
588607,32440,51588
588617,32436,51552
588627,32432,51496
588637,32448,51792
588647,32467,51484
588657,32488,51624
588667,32512,51602
588677,32600,51692
588687,32808,51752
588697,33144,51484
588707,33612,51532
588717,34096,51504
588727,34580,51504
588737,35020,51492
588747,35388,51776
588757,35657,51752
588767,35820,51600
588777,35892,51620
588787,35866,51681
588797,35796,51593
588807,35706,51772
588817,35536,51781
588838,35368,51461
588848,35205,51608
588858,35072,51620
588868,34944,51656
588878,34824,51808
588888,34736,51808
588898,34657,51496
588908,34576,51808
588918,34512,51712
588929,34437,51580
588939,34361,51528
588949,34284,51648
588959,34229,51792
588969,34173,51784
588979,34122,51644
588989,34078,51600
588999,34053,51776
589009,34018,51636
589019,34000,51564
589019,33956,51788
589029,33940,51724
589039,33910,51660
589049,33904,51768
589059,33872,51548
589069,33816,51768
589079,33756,51518
589089,33725,51464
589099,33676,51520
589109,33645,51728
589119,33604,51508
589130,33576,51457
589140,33524,51452
589150,33496,51572
589160,33448,51252
589170,33380,51414
589180,33324,51508
589190,33284,51709
589200,33232,51692
589210,33196,51516
589220,33144,51364
589229,33097,51560
589239,33048,51492
589249,33016,51496
589259,32997,51380
589269,32976,51632
589279,32942,51488
589289,32893,51556
589299,32828,51325
589309,32782,51461
589319,32680,51496
589330,32572,51649
589340,32448,51356
589350,32328,51352
589360,32205,51596
589370,32068,51448
589380,31941,51488
589390,31824,51528
589400,31700,51452
589410,31600,51528
589420,31488,51588
589430,31388,51652
589440,31304,51454
589450,31244,51356
589460,31177,51505
589470,31124,51368
589480,31064,51661
589490,31021,51520
589500,30988,51524
589510,30986,51657
589520,30957,51412
589531,30940,51492
589541,30908,51528
589551,30900,51520
589561,30896,51424
589571,30896,51536
589581,30905,51404
589591,30912,51404
589601,30917,51704
589611,30939,51424
589621,30932,51694
589631,30938,51436
589641,30980,51400
589651,31096,51424
589661,31325,51496
589671,31680,51464
589681,32112,51500
589691,32600,51392
589701,33048,51672
