UnityTS,Heart,Light
63779525811274,33292,50792
63779525811284,33261,50800
63779525811294,33224,50708
63779525811304,33165,50680
63779525811314,33108,50760
63779525811324,33072,50588
63779525811334,33026,50536
63779525811354,32992,50256
63779525811364,32954,50528
63779525811374,32912,50824
63779525811384,32869,50696
63779525811394,32846,50812
63779525811404,32796,50536
63779525811414,32756,50672
63779525811424,32724,50816
63779525811434,32688,50808
63779525811435,32662,50293
63779525811445,32644,50592
63779525811455,32616,50556
63779525811465,32608,50532
63779525811475,32592,50676
63779525811485,32600,50736
63779525811495,32594,50624
63779525811505,32592,50744
63779525811515,32588,50556
63779525811525,32610,50604
63779525811535,32608,50680
63779525811542,32612,50681
63779525811552,32592,50804
63779525811562,32585,50688
63779525811572,32560,50676
63779525811582,32576,50585
63779525811592,32556,50716
63779525811602,32578,50777
63779525811612,32570,50756
63779525811622,32552,50780
63779525811632,32520,50740
63779525811642,32504,50744
63779525811654,32506,50620
63779525811664,32564,50632
63779525811674,32696,50552
63779525811684,32896,50552
63779525811694,33120,50564
63779525811704,33352,50553
63779525811714,33584,50728
63779525811724,33788,50616
63779525811734,33964,50540
63779525811744,34084,50782
63779525811754,34136,50832
63779525811764,34152,50672
63779525811774,34116,50816
63779525811784,34072,50824
63779525811794,33992,50728
63779525811804,33896,50780
63779525811814,33800,50772
63779525811824,33712,50784
63779525811834,33612,50544
63779525811844,33520,50812
63779525811854,33410,50821
63779525811865,33314,50816
63779525811875,33250,50560
63779525811885,33200,50560
63779525811895,33130,50832
63779525811905,33099,50820
63779525811915,33060,50760
63779525811925,33041,50744
63779525811935,33040,50828
63779525811945,33048,50550
63779525811955,33064,50564
63779525811966,33088,50692
63779525811976,33104,50560
63779525811986,33124,50804
63779525811996,33115,50592
63779525812006,33112,50680
63779525812016,33097,50592
63779525812026,33092,50842
63779525812036,33058,50569
63779525812046,33024,50849
63779525812056,32988,50832
