OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
13750054788,63778385196240,0.5240767,0.5224514,0.46317,0.5244225,-15.15339,2.209862,-1.732015,-0.04836678,-0.719114,0.05652962,-0.6908982,0,0,0,0,0,0,0,15.15139,-2.207942,1.707883,-0.02305224,-0.2489831,-0.9682334,-0.03236992,0.002302734,-0.02527667,0.02837398,0.001536911,-0.02298737,-0.009109497,0.06341553,0.9979401,-0.02416992,0.06692505,0.9974518,True,True
13750063094,63778385196251,0.5241633,0.522269,0.4629623,0.5242137,-15.15346,2.209816,-1.731984,-0.04836635,-0.7190875,0.05644411,-0.6909326,0,0,0,0,0,0,0,15.15146,-2.207892,1.70784,-0.02303308,-0.2489692,-0.9682375,-0.03237291,0.002308945,-0.02529379,0.02837863,0.001539429,-0.02299483,-0.008880615,0.06288147,0.9979706,-0.02471924,0.0663147,0.9974823,True,True
13750071553,63778385196263,0.5244288,0.5221282,0.4627488,0.5240153,-15.15347,2.209811,-1.731953,-0.04830262,-0.7190276,0.05644929,-0.690999,0,0,0,0,0,0,0,15.15147,-2.207886,1.707805,-0.02302079,-0.2489475,-0.9682433,-0.03237633,0.002308945,-0.02529379,0.0283833,0.001541931,-0.02300227,-0.008178711,0.06246948,0.9980011,-0.02528381,0.06573486,0.9975128,True,True
13750079790,63778385196263,0.5243885,0.5219458,0.4624135,0.5239533,-15.15347,2.209811,-1.731953,-0.04830262,-0.7190276,0.05644929,-0.690999,0,0,0,0,0,0,0,15.15147,-2.207883,1.707797,-0.02302212,-0.2489485,-0.9682431,-0.03237649,0.002314224,-0.02530966,0.02839166,0.001541931,-0.02300227,-0.008285522,0.06193542,0.9980316,-0.02616882,0.06555176,0.9974976,True,True
13750088130,63778385196274,0.5236846,0.5219358,0.4622462,0.5237497,-15.15351,2.209862,-1.731868,-0.04837019,-0.719041,0.05641221,-0.6909835,0,0,0,0,0,0,0,15.15152,-2.20793,1.707695,-0.02303091,-0.2489511,-0.9682422,-0.03237746,0.002322998,-0.02534454,0.02839824,0.001541931,-0.02300227,-0.01014709,0.06190491,0.9980164,-0.02661133,0.06495667,0.9975281,True,True
13750096404,63778385196285,0.5234599,0.5216908,0.4628305,0.5235348,-15.15355,2.209852,-1.731836,-0.04834243,-0.7189447,0.05641109,-0.6910857,0,0,0,0,0,0,0,15.15156,-2.207919,1.707656,-0.02302369,-0.2489136,-0.968252,-0.03237887,0.002324997,-0.02535585,0.02840585,0.001541931,-0.02300546,-0.01074219,0.06118774,0.9980621,-0.02507019,0.06433105,0.9976044,True,True
13750104779,63778385196296,0.5230277,0.5210293,0.4627842,0.5236443,-15.15354,2.209907,-1.731779,-0.04851477,-0.718942,0.0563334,-0.6910827,0,0,0,0,0,0,0,15.15155,-2.207973,1.70758,-0.02304381,-0.248906,-0.9682534,-0.03238321,0.002325012,-0.02536365,0.02841222,0.001542694,-0.02303304,-0.0118866,0.05924988,0.9981689,-0.02519226,0.06465149,0.9975891,True,True
13750113025,63778385196296,0.5233916,0.5202273,0.4627437,0.5235871,-15.15354,2.209907,-1.731779,-0.04851477,-0.718942,0.0563334,-0.6910827,0,0,0,0,0,0,0,15.15155,-2.207971,1.707574,-0.02304264,-0.2489093,-0.9682527,-0.03238803,0.002327011,-0.02536952,0.0284165,0.001545303,-0.02303976,-0.01092529,0.05690002,0.9983063,-0.02529907,0.06448364,0.9975891,True,True
13750121545,63778385196312,0.5231664,0.5205918,0.4626168,0.5234776,-15.15359,2.209938,-1.73172,-0.04854202,-0.7189268,0.05624247,-0.6911041,0,0,0,0,0,0,0,15.1516,-2.208001,1.707506,-0.02302887,-0.2488966,-0.9682562,-0.03239496,0.002327133,-0.02538632,0.02841797,0.001545578,-0.02304169,-0.01152039,0.05796814,0.9982452,-0.02563477,0.06416321,0.9976044,True,True
13750129786,63778385196320,0.5233858,0.5203885,0.4625128,0.5233892,-15.15356,2.209977,-1.731655,-0.04858375,-0.7188404,0.05621647,-0.6911931,0,0,0,0,0,0,0,15.15157,-2.20804,1.707439,-0.02303141,-0.2488595,-0.9682657,-0.03239736,0.00232898,-0.02539041,0.02842229,0.001546158,-0.02304204,-0.01094055,0.05737305,0.998291,-0.02590942,0.06390381,0.9976044,True,True
13750138124,63778385196330,0.5228438,0.5200245,0.4630163,0.5231219,-15.15356,2.209984,-1.731602,-0.04863567,-0.7187804,0.05607253,-0.6912636,0,0,0,0,0,0,0,15.15157,-2.208046,1.707384,-0.02300967,-0.2488282,-0.9682742,-0.03239758,0.002329483,-0.02539276,0.02842702,0.001546402,-0.0230432,-0.01237488,0.05630493,0.9983215,-0.02458191,0.06312561,0.9976959,True,True
13750146385,63778385196330,0.5223769,0.5196863,0.462815,0.5225635,-15.15356,2.209984,-1.731602,-0.04863567,-0.7187804,0.05607253,-0.6912636,0,0,0,0,0,0,0,15.15157,-2.208046,1.707384,-0.02301204,-0.2488315,-0.9682733,-0.03239796,0.002329651,-0.0253929,0.02843088,0.001546402,-0.02304323,-0.01361084,0.05531311,0.9983673,-0.02511597,0.06149292,0.9977875,True,True
13750154786,63778385196341,0.5223892,0.5187131,0.4636594,0.5221606,-15.15357,2.210001,-1.731554,-0.04875196,-0.7187366,0.05597878,-0.6913085,0,0,0,0,0,0,0,15.15158,-2.208063,1.707332,-0.02301204,-0.2488107,-0.9682787,-0.03239796,0.002329651,-0.02540018,0.02843393,0.001546402,-0.02304323,-0.01358032,0.05245972,0.9985199,-0.02288818,0.06031799,0.9979095,True,True
13750163123,63778385196353,0.5268288,0.5214186,0.4748931,0.5235804,-15.15353,2.210037,-1.731484,-0.048897,-0.7187067,0.05605439,-0.6913233,0,0,0,0,0,0,0,15.15165,-2.208076,1.707268,-0.02300397,-0.2487834,-0.9682859,-0.03231377,0.002323044,-0.02526219,0.02855128,0.001597504,-0.02317064,-0.001831055,0.06039429,0.9981689,0.006790161,0.06448364,0.9978943,True,True
13750171499,63778385196363,0.5293214,0.5233216,0.4767953,0.5255565,-15.15353,2.210087,-1.731434,-0.04903533,-0.7186524,0.05596626,-0.691377,0,0,0,0,0,0,0,15.15173,-2.208003,1.707042,-0.02299737,-0.2487383,-0.9682977,-0.0322269,0.002450607,-0.02546896,0.02862293,0.001717804,-0.02331512,0.004760742,0.06596375,0.9978027,0.0118103,0.07025146,0.9974518,True,True
13750179849,63778385196363,0.532949,0.5263206,0.4812244,0.5290111,-15.15353,2.210087,-1.731434,-0.04903533,-0.7186524,0.05596626,-0.691377,0,0,0,0,0,0,0,15.15178,-2.207925,1.706989,-0.02296879,-0.248714,-0.9683045,-0.03215489,0.002463898,-0.02531932,0.02866692,0.001860779,-0.02357129,0.01434326,0.07472229,0.9970856,0.02348328,0.08030701,0.9964905,True,True
13750188161,63778385196374,0.5346501,0.5314004,0.481997,0.5325604,-15.15352,2.210117,-1.731455,-0.04919472,-0.7186317,0.05594201,-0.6913891,0,0,0,0,0,0,0,15.15179,-2.207915,1.706985,-0.02298813,-0.2486677,-0.9683161,-0.03212198,0.002545624,-0.02545474,0.02865787,0.001857361,-0.02348494,0.01881409,0.08952332,0.9958038,0.02549744,0.09062195,0.9955444,True,True
13750196463,63778385196386,0.5366786,0.5305179,0.4810221,0.5342569,-15.15353,2.210135,-1.731399,-0.04933932,-0.7186604,0.05582196,-0.6913588,0,0,0,0,0,0,0,15.15179,-2.207939,1.70698,-0.02298728,-0.2486666,-0.9683164,-0.03212102,0.002536255,-0.02541327,0.02864441,0.001855621,-0.02342529,0.02416992,0.08694458,0.9959106,0.0229187,0.09555054,0.9951477,True,True
13750204755,63778385196386,0.536469,0.5299672,0.4816186,0.531803,-15.15353,2.210135,-1.731399,-0.04933932,-0.7186604,0.05582196,-0.6913588,0,0,0,0,0,0,0,15.15179,-2.207947,1.707006,-0.02298584,-0.2486779,-0.9683135,-0.03212596,0.002524277,-0.0253868,0.02864777,0.001851471,-0.02339957,0.02362061,0.08534241,0.9960632,0.02450562,0.08842468,0.9957733,True,True
13750213021,63778385196397,0.5362363,0.5293694,0.4821908,0.5335543,-15.15354,2.210144,-1.731346,-0.04942269,-0.7187051,0.05571313,-0.6913151,0,0,0,0,0,0,0,15.1518,-2.207963,1.706966,-0.02297722,-0.2486843,-0.968312,-0.0321309,0.002512299,-0.0253603,0.0286515,0.001850754,-0.02339966,0.02301025,0.08360291,0.9962311,0.02600098,0.09350586,0.9952698,True,True
13750221425,63778385196407,0.536572,0.5294747,0.4823084,0.5320459,-15.15352,2.210129,-1.731326,-0.04972417,-0.7186697,0.05563245,-0.6913368,0,0,0,0,0,0,0,15.15178,-2.20795,1.706949,-0.02302049,-0.2486631,-0.9683164,-0.03213435,0.002507645,-0.02535413,0.02865526,0.001850037,-0.02339957,0.02389526,0.08390808,0.9961853,0.02632141,0.08912659,0.9956665,True,True
13750229706,63778385196418,0.5368154,0.5297162,0.482126,0.5331651,-15.15367,2.210076,-1.731304,-0.04973635,-0.7186437,0.05554765,-0.6913699,0,0,0,0,0,0,0,15.15193,-2.207902,1.706935,-0.02300357,-0.2486425,-0.9683222,-0.03213779,0.002503006,-0.02535095,0.02865688,0.001844986,-0.02338678,0.02453613,0.08460999,0.996109,0.02583313,0.09237671,0.9953766,True,True
13750238074,63778385196418,0.5363356,0.529815,0.4820328,0.5329703,-15.1537,2.210092,-1.731252,-0.04989391,-0.7186617,0.05537789,-0.6913534,0,0,0,0,0,0,0,15.15193,-2.2079,1.70693,-0.0230056,-0.2486429,-0.968322,-0.03213843,0.002502426,-0.02534944,0.02865849,0.001850037,-0.02339957,0.02326965,0.0848999,0.996109,0.02558899,0.09181213,0.9954376,True,True
13750246416,63778385196429,0.5358498,0.5297201,0.4819793,0.53245,-15.1537,2.210092,-1.731252,-0.04989391,-0.7186617,0.05537789,-0.6913534,0,0,0,0,0,0,0,15.15196,-2.207915,1.706879,-0.02300178,-0.2486399,-0.9683229,-0.03213909,0.002501862,-0.02534795,0.02865912,0.001850754,-0.02339966,0.02198792,0.08462524,0.9961548,0.02545166,0.09030151,0.995575,True,True
13750254694,63778385196441,0.535659,0.5297981,0.4819342,0.532949,-15.15365,2.210036,-1.731269,-0.04997725,-0.7186443,0.05546125,-0.6913587,0,0,0,0,0,0,0,15.15191,-2.20786,1.706897,-0.02303918,-0.2486328,-0.9683238,-0.03214157,0.002501373,-0.02534567,0.02865976,0.001850037,-0.02339957,0.02148438,0.08485413,0.9961548,0.02532959,0.0917511,0.9954529,True,True
13750263035,63778385196452,0.535468,0.5297087,0.4819058,0.5331594,-15.15365,2.210027,-1.731234,-0.04992519,-0.7186704,0.05536263,-0.6913431,0,0,0,0,0,0,0,15.15191,-2.207854,1.706869,-0.02300648,-0.2486393,-0.9683229,-0.03214407,0.002500885,-0.02534341,0.02865994,0.001844986,-0.02338678,0.02098083,0.08459473,0.9961853,0.0252533,0.09236145,0.9953918,True,True
13750271339,63778385196452,0.5356071,0.5298609,0.4818715,0.5333486,-15.15365,2.210027,-1.731234,-0.04992519,-0.7186704,0.05536263,-0.6913431,0,0,0,0,0,0,0,15.15191,-2.20786,1.706879,-0.02300612,-0.248638,-0.9683232,-0.03214746,0.002495407,-0.02533484,0.02866014,0.001839935,-0.02337401,0.02134705,0.08503723,0.9961395,0.02516174,0.09291077,0.9953461,True,True
13750279610,63778385196464,0.5357405,0.5300131,0.4819064,0.5333803,-15.15374,2.209968,-1.731188,-0.05000449,-0.7186991,0.05527209,-0.691315,0,0,0,0,0,0,0,15.15199,-2.207803,1.706838,-0.02300143,-0.2486425,-0.9683222,-0.03215085,0.002489914,-0.02532626,0.0286615,0.001839081,-0.02337338,0.021698,0.08547974,0.9960938,0.0252533,0.09300232,0.9953308,True,True
13750288042,63778385196476,0.5355628,0.5307885,0.4816573,0.5334319,-15.15378,2.21002,-1.731177,-0.05008357,-0.7186813,0.05541422,-0.6913164,0,0,0,0,0,0,0,15.15203,-2.20786,1.706823,-0.02305203,-0.2486374,-0.9683223,-0.03215477,0.002481949,-0.0253344,0.02866286,0.001838242,-0.02337274,0.02122498,0.08773804,0.9959106,0.02459717,0.09315491,0.9953461,True,True
13750296287,63778385196487,0.535384,0.5310348,0.4815237,0.5332689,-15.15384,2.21002,-1.731133,-0.0502421,-0.7187881,0.05531201,-0.691202,0,0,0,0,0,0,0,15.15209,-2.207862,1.706782,-0.02306282,-0.2486721,-0.9683131,-0.03215868,0.002480362,-0.02534253,0.02866602,0.001836517,-0.0233597,0.02075195,0.0884552,0.9958496,0.02424622,0.09268188,0.9953918,True,True
13750304678,63778385196487,0.5353761,0.5300018,0.4812627,0.5331371,-15.15384,2.21002,-1.731133,-0.0502421,-0.7187881,0.05531201,-0.691202,0,0,0,0,0,0,0,15.15209,-2.20786,1.706788,-0.02306375,-0.2486764,-0.968312,-0.03216302,0.002484421,-0.02534297,0.02866917,0.001834793,-0.02334663,0.02073669,0.08544922,0.9961243,0.02355957,0.09230042,0.9954376,True,True
13750313084,63778385196499,0.535409,0.5290383,0.4812799,0.5331106,-15.15386,2.210057,-1.731122,-0.05027876,-0.7187719,0.05542334,-0.6912072,0,0,0,0,0,0,0,15.15211,-2.207901,1.706793,-0.02309669,-0.2486784,-0.9683107,-0.03216739,0.002488464,-0.02534341,0.02866896,0.001825119,-0.02331528,0.02082825,0.0826416,0.9963531,0.02360535,0.09222412,0.9954529,True,True
13750321343,63778385196510,0.5351465,0.5277295,0.4812973,0.5331001,-15.15377,2.209956,-1.731164,-0.05034973,-0.7188635,0.05551358,-0.6910994,0,0,0,0,0,0,0,15.15201,-2.207804,1.706851,-0.02313279,-0.2487242,-0.9682981,-0.03217357,0.002488464,-0.02534341,0.02866875,0.001815445,-0.02328392,0.0201416,0.0788269,0.9966736,0.02365112,0.0921936,0.9954529,True,True
13750329758,63778385196510,0.5349672,0.5277395,0.4814022,0.5333475,-15.15377,2.209956,-1.731164,-0.05034973,-0.7188635,0.05551358,-0.6910994,0,0,0,0,0,0,0,15.15201,-2.207808,1.706859,-0.02313306,-0.2487232,-0.9682983,-0.03217731,0.002488464,-0.02534341,0.02866875,0.001807724,-0.02326788,0.01966858,0.07885742,0.9966888,0.02392578,0.09291077,0.9953766,True,True
13750338116,63778385196522,0.5350888,0.5278079,0.4812459,0.5334049,-15.15378,2.209954,-1.731156,-0.05031487,-0.7188603,0.05553931,-0.6911032,0,0,0,0,0,0,0,15.15203,-2.207807,1.706851,-0.02313176,-0.2487236,-0.9682983,-0.03217911,0.002488464,-0.02534795,0.02866875,0.001805618,-0.02326213,0.01998901,0.07905579,0.9966583,0.02351379,0.09307861,0.9953766,True,True
13750346371,63778385196533,0.5348054,0.5276871,0.481235,0.5336576,-15.15374,2.209988,-1.731163,-0.05028514,-0.718936,0.05554982,-0.6910259,0,0,0,0,0,0,0,15.15198,-2.207842,1.706857,-0.0231288,-0.2487557,-0.96829,-0.03218053,0.002488464,-0.02535095,0.02866875,0.001805023,-0.02326166,0.01924133,0.07870483,0.9967041,0.02348328,0.09381104,0.9953003,True,True
13750354739,63778385196544,0.5350199,0.5280379,0.4815879,0.5334741,-15.15378,2.210041,-1.731145,-0.05030083,-0.7189295,0.05546263,-0.6910385,0,0,0,0,0,0,0,15.15203,-2.207894,1.706828,-0.02311018,-0.2487475,-0.9682926,-0.03218247,0.002488464,-0.02537344,0.02866875,0.001804291,-0.02325972,0.01980591,0.07972717,0.9966125,0.02441406,0.09327698,0.9953308,True,True
13750363146,63778385196544,0.5350093,0.5286136,0.4815583,0.5331954,-15.15378,2.210041,-1.731145,-0.05030083,-0.7189295,0.05546263,-0.6910385,0,0,0,0,0,0,0,15.15203,-2.207894,1.706822,-0.02311034,-0.2487464,-0.9682929,-0.03218442,0.002488464,-0.02539999,0.02866875,0.001804291,-0.02324535,0.01977539,0.08140564,0.9964752,0.02433777,0.09246826,0.9954071,True,True
13750371389,63778385196555,0.5350612,0.5285352,0.4817265,0.5332537,-15.15379,2.210025,-1.731154,-0.05028506,-0.7188842,0.05539861,-0.691092,0,0,0,0,0,0,0,15.15203,-2.207878,1.706828,-0.02309174,-0.2487248,-0.9682989,-0.03218723,0.002491043,-0.02540758,0.02866875,0.001804291,-0.02324384,0.01991272,0.08117676,0.9964905,0.02478027,0.09263611,0.9953766,True,True
13750379631,63778385196567,0.5348129,0.5286552,0.4817666,0.5331168,-15.15376,2.210046,-1.731142,-0.05036784,-0.7189324,0.0553457,-0.69104,0,0,0,0,0,0,0,15.152,-2.207897,1.706815,-0.02309764,-0.24874,-0.9682949,-0.03219107,0.00249205,-0.02541573,0.02866811,0.001804291,-0.02323743,0.01925659,0.08152771,0.9964752,0.02488708,0.09223938,0.9954224,True,True
13750388003,63778385196577,0.5351072,0.5284148,0.4816276,0.5331584,-15.15379,2.210104,-1.731108,-0.05042041,-0.7190495,0.05526391,-0.6909208,0,0,0,0,0,0,0,15.15203,-2.207955,1.70678,-0.02308915,-0.2487837,-0.9682838,-0.03219504,0.002492981,-0.0254187,0.02866725,0.001804291,-0.02323743,0.02003479,0.08082581,0.996521,0.02452087,0.09236145,0.9954224,True,True
13750396285,63778385196577,0.5351471,0.5280487,0.4816742,0.533248,-15.15379,2.210104,-1.731108,-0.05042041,-0.7190495,0.05526391,-0.6909208,0,0,0,0,0,0,0,15.15202,-2.207953,1.706777,-0.02308883,-0.2487847,-0.9682835,-0.03219723,0.002494949,-0.02541882,0.02866536,0.001805023,-0.02324384,0.0201416,0.07975769,0.9965973,0.02464294,0.09262085,0.9953918,True,True
13750404626,63778385196589,0.5352684,0.5280591,0.4817499,0.5333902,-15.15381,2.210094,-1.731113,-0.05053206,-0.7191106,0.05513859,-0.6908591,0,0,0,0,0,0,0,15.15204,-2.207942,1.706778,-0.02308276,-0.2488002,-0.9682797,-0.03219894,0.002499115,-0.02542638,0.0286644,0.001805618,-0.02324384,0.02046204,0.07978821,0.9965973,0.02484131,0.09303284,0.9953461,True,True
13750413013,63778385196600,0.535464,0.5276355,0.481952,0.5330964,-15.1538,2.210113,-1.731173,-0.05051266,-0.7192522,0.05514472,-0.6907127,0,0,0,0,0,0,0,15.15203,-2.207958,1.706833,-0.0230783,-0.2488623,-0.9682639,-0.03220128,0.002501862,-0.02543478,0.02866307,0.001807724,-0.02324384,0.02098083,0.07855225,0.9966888,0.02537537,0.09217834,0.9954071,True,True
13750421290,63778385196611,0.5355108,0.5278763,0.4818586,0.5328646,-15.1538,2.210179,-1.73115,-0.05052358,-0.7194849,0.05519268,-0.6904655,0,0,0,0,0,0,0,15.15203,-2.20802,1.706805,-0.02309112,-0.248961,-0.9682382,-0.03220422,0.002503037,-0.02544539,0.02866272,0.001814301,-0.02324438,0.02110291,0.07925415,0.9966278,0.02513123,0.09150696,0.9954834,True,True
13750429606,63778385196611,0.5356897,0.5276883,0.4820081,0.5324079,-15.1538,2.210179,-1.73115,-0.05052358,-0.7194849,0.05519268,-0.6904655,0,0,0,0,0,0,0,15.15203,-2.208017,1.706804,-0.02308994,-0.2489634,-0.9682376,-0.03220628,0.002503037,-0.02544842,0.02866083,0.001820282,-0.02324438,0.02157593,0.07870483,0.9966583,0.02552795,0.09017944,0.9955902,True,True
13750437988,63778385196622,0.5359035,0.5277044,0.4818841,0.5337534,-15.15382,2.210169,-1.731151,-0.05041045,-0.7196216,0.05519651,-0.690331,0,0,0,0,0,0,0,15.15204,-2.208008,1.7068,-0.02306649,-0.2490179,-0.9682242,-0.03220898,0.002503037,-0.02545763,0.0286591,0.001820602,-0.02324438,0.0221405,0.07875061,0.9966431,0.02519226,0.09408569,0.9952393,True,True
13750446239,63778385196634,0.5345344,0.5280111,0.4818318,0.5337112,-15.15387,2.21014,-1.73121,-0.05034884,-0.7197363,0.05526075,-0.6902108,0,0,0,0,0,0,0,15.15209,-2.207978,1.706853,-0.02307305,-0.2490693,-0.9682108,-0.03221077,0.002503037,-0.02547038,0.02865761,0.001821243,-0.02324438,0.01852417,0.07965088,0.9966431,0.02505493,0.09396362,0.9952545,True,True
13750454713,63778385196645,0.5348345,0.5278439,0.4817044,0.5337216,-15.15386,2.210195,-1.73119,-0.05045839,-0.7198355,0.05544018,-0.690085,0,0,0,0,0,0,0,15.15208,-2.208033,1.706832,-0.02313612,-0.2491176,-0.9681969,-0.03221503,0.002503037,-0.02547115,0.02865601,0.001821243,-0.02324438,0.01931763,0.0791626,0.9966736,0.02471924,0.09399414,0.9952545,True,True
13750463121,63778385196645,0.5351402,0.5274472,0.4822011,0.530854,-15.15386,2.210195,-1.73119,-0.05045839,-0.7198355,0.05544018,-0.690085,0,0,0,0,0,0,0,15.15206,-2.208041,1.706814,-0.02313318,-0.2491298,-0.9681938,-0.03221867,0.002503037,-0.02547172,0.02863498,0.001804428,-0.02327928,0.02012634,0.07800293,0.9967346,0.02604675,0.08566284,0.9959717,True,True
13750471412,63778385196661,0.5359342,0.5286252,0.4795441,0.530991,-15.15391,2.210162,-1.7312,-0.05040752,-0.7198906,0.05539155,-0.6900352,0,0,0,0,0,0,0,15.15209,-2.208025,1.706669,-0.02311793,-0.2491464,-0.9681898,-0.03225737,0.00240947,-0.02555865,0.02861429,0.001863815,-0.02350426,0.0222168,0.08143616,0.9964294,0.01904297,0.08607483,0.9960938,True,True
13750479746,63778385196670,0.5325288,0.5274647,0.4801998,0.5317585,-15.15389,2.210176,-1.731234,-0.05035656,-0.7200273,0.05527041,-0.6899059,0,0,0,0,0,0,0,15.15203,-2.208083,1.706692,-0.02308904,-0.2491996,-0.9681768,-0.03223134,0.002410507,-0.02574177,0.02852206,0.001775742,-0.02334335,0.01322937,0.07806396,0.9968567,0.02076721,0.08830261,0.9958649,True,True
13750488066,63778385196678,0.5351817,0.5279284,0.4811054,0.530112,-15.1539,2.210175,-1.731196,-0.05035964,-0.7201328,0.05525916,-0.6897965,0,0,0,0,0,0,0,15.15209,-2.207821,1.705776,-0.02307415,-0.2492471,-0.968165,-0.03214424,0.002601486,-0.02646052,0.0285197,0.002106049,-0.02437933,0.02023315,0.07940674,0.9966278,0.02316284,0.08351135,0.9962311,True,True
13750496229,63778385196678,0.5350874,0.5328603,0.484136,0.5344538,-15.1539,2.210175,-1.731196,-0.05035964,-0.7201328,0.05525916,-0.6897965,0,0,0,0,0,0,0,15.15217,-2.207245,1.704121,-0.02306394,-0.2492123,-0.9681742,-0.03197688,0.00319339,-0.02810846,0.02852759,0.002666107,-0.0260415,0.0199585,0.09376526,0.9953918,0.03111267,0.09609985,0.994873,True,True
13750503691,63778385196688,0.6694261,0.4068033,0.484077,0.507157,-15.15387,2.210157,-1.731166,-0.05033976,-0.7202085,0.05502898,-0.6897374,0,0,0,0,0,0,0,15.15276,-2.207479,1.701391,-0.02255853,-0.2497651,-0.9680437,-0.03076993,0.002371933,-0.03313887,0.02855038,0.002982986,-0.02641216,0.3407288,-0.2509918,0.9060211,0.03109741,0.01631165,0.9993744,True,True
13750510748,63778385196700,NaN,NaN,NaN,NaN,-15.15389,2.210135,-1.731163,-0.05033249,-0.7202092,0.0549534,-0.6897432,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02299578,-0.2488218,-0.9682762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750518343,63778385196700,NaN,NaN,NaN,NaN,-15.15389,2.210135,-1.731163,-0.05033249,-0.7202092,0.0549534,-0.6897432,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02299578,-0.2488218,-0.9682762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750525810,63778385196711,NaN,NaN,NaN,NaN,-15.15389,2.210145,-1.731129,-0.05044799,-0.7201862,0.05486903,-0.6897654,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0230007,-0.2488051,-0.9682805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750534166,63778385196723,NaN,NaN,NaN,NaN,-15.15391,2.210112,-1.731078,-0.05054497,-0.7202086,0.05468744,-0.6897494,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02297947,-0.2488025,-0.9682816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750542471,63778385196734,NaN,NaN,NaN,NaN,-15.1539,2.210088,-1.731045,-0.05057899,-0.7202169,0.05452765,-0.6897509,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02295013,-0.2487969,-0.9682838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750551226,63778385196734,NaN,NaN,NaN,NaN,-15.1539,2.210088,-1.731045,-0.05057899,-0.7202169,0.05452765,-0.6897509,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02295013,-0.2487969,-0.9682838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750560299,63778385196745,NaN,NaN,NaN,NaN,-15.1539,2.21012,-1.730989,-0.05075838,-0.7201532,0.05450598,-0.689806,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02298279,-0.248765,-0.9682912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750568836,63778385196756,NaN,NaN,NaN,NaN,-15.15397,2.210107,-1.730964,-0.05092021,-0.7200617,0.05437249,-0.6899,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02298638,-0.2487163,-0.9683036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750577229,63778385196767,NaN,NaN,NaN,NaN,-15.15395,2.210114,-1.730901,-0.05099838,-0.7199361,0.05426899,-0.6900334,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02297948,-0.2486572,-0.9683189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750585605,63778385196767,NaN,NaN,NaN,NaN,-15.15395,2.210114,-1.730901,-0.05099838,-0.7199361,0.05426899,-0.6900334,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02297948,-0.2486572,-0.9683189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750594183,63778385196778,NaN,NaN,NaN,NaN,-15.15392,2.210142,-1.730847,-0.05124006,-0.7198505,0.05431317,-0.6901013,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.02304022,-0.2486182,-0.9683275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13750603536,63778385196789,0.6576775,0.362243,0.6189237,0.477196,-15.15394,2.210114,-1.730787,-0.0512971,-0.7198001,0.05418161,-0.69016,0,0,0,0,0,0,0,15.15318,-2.209598,1.7057,-0.02216725,-0.2497352,-0.9680604,-0.03096855,-0.002115906,-0.01865918,0.02945612,0.003146317,-0.03151523,0.3042145,-0.3600464,0.8819275,0.3610077,-0.06677246,0.9301605,True,True
